"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-5&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-5~ref_cpp-d121317a.5-62-AEO2018.3-5~co2fee15-d022318a.5-62-AEO2018.3-5~co2fee25-d022318a.5-62-AEO2018.3-5&map=&sourcekey=1"
"Fri Sep 28 2018 10:32:54 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Planned Additions: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.19.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.19.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.19.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Planned Additions: Combined Cycle",62-AEO2018.20.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Planned Additions: Combined Cycle": Reference case,62-AEO2018.20.ref2018-d121317a,"GW","- -","- -",0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Planned Additions: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.20.ref_cpp-d121317a,"GW","- -","- -",0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Combined Cycle": $15 carbon allowance fee,62-AEO2018.20.co2fee15-d022318a,"GW","- -","- -",0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Combined Cycle": $25 carbon allowance fee,62-AEO2018.20.co2fee25-d022318a,"GW","- -","- -",0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Planned Additions: Combustion Turbine/Diesel",62-AEO2018.21.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Planned Additions: Combustion Turbine/Diesel": Reference case,62-AEO2018.21.ref2018-d121317a,"GW","- -","- -",0.2848,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Planned Additions: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.21.ref_cpp-d121317a,"GW","- -","- -",0.2848,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.21.co2fee15-d022318a,"GW","- -","- -",0.2848,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.21.co2fee25-d022318a,"GW","- -","- -",0.2848,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,0.6148,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Planned Additions: Nuclear",62-AEO2018.22.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Planned Additions: Nuclear": Reference case,62-AEO2018.22.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Planned Additions: Nuclear": Reference case with Clean Power Plan,62-AEO2018.22.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Nuclear": $15 carbon allowance fee,62-AEO2018.22.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Nuclear": $25 carbon allowance fee,62-AEO2018.22.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Planned Additions: Pumped Storage",62-AEO2018.23.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Planned Additions: Pumped Storage": Reference case,62-AEO2018.23.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Planned Additions: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.23.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Pumped Storage": $15 carbon allowance fee,62-AEO2018.23.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Pumped Storage": $25 carbon allowance fee,62-AEO2018.23.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Diurnal Storage,"Electricity: Electric Power Sector: Cumulative Planned Additions: Diurnal Storage",62-AEO2018.24.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Planned Additions: Diurnal Storage": Reference case,62-AEO2018.24.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Planned Additions: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.24.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.24.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.24.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Fuel Cells,"Electricity: Electric Power Sector: Cumulative Planned Additions: Fuel Cells",62-AEO2018.25.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Planned Additions: Fuel Cells": Reference case,62-AEO2018.25.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Planned Additions: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.25.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Fuel Cells": $15 carbon allowance fee,62-AEO2018.25.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Fuel Cells": $25 carbon allowance fee,62-AEO2018.25.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Planned Additions: Renewable Sources",62-AEO2018.26.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Planned Additions: Renewable Sources": Reference case,62-AEO2018.26.ref2018-d121317a,"GW","- -","- -",0.0299,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Planned Additions: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.26.ref_cpp-d121317a,"GW","- -","- -",0.0299,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Renewable Sources": $15 carbon allowance fee,62-AEO2018.26.co2fee15-d022318a,"GW","- -","- -",0.0299,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Renewable Sources": $25 carbon allowance fee,62-AEO2018.26.co2fee25-d022318a,"GW","- -","- -",0.0299,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,0.0719,"- -"
Distributed Generation,"Electricity: Electric Power Sector: Cumulative Planned Additions: Distributed Generation",62-AEO2018.27.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Planned Additions: Distributed Generation": Reference case,62-AEO2018.27.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Planned Additions: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.27.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Distributed Generation": $15 carbon allowance fee,62-AEO2018.27.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Distributed Generation": $25 carbon allowance fee,62-AEO2018.27.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Planned Additions,"Electricity: Electric Power Sector: Cumulative Planned Additions: Total Planned Additions",62-AEO2018.28.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Planned Additions: Total Planned Additions": Reference case,62-AEO2018.28.ref2018-d121317a,"GW","- -","- -",1.0597,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Planned Additions: Total Planned Additions": Reference case with Clean Power Plan,62-AEO2018.28.ref_cpp-d121317a,"GW","- -","- -",1.0597,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Total Planned Additions": $15 carbon allowance fee,62-AEO2018.28.co2fee15-d022318a,"GW","- -","- -",1.0597,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Planned Additions: Total Planned Additions": $25 carbon allowance fee,62-AEO2018.28.co2fee25-d022318a,"GW","- -","- -",1.0597,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,1.4317,"- -"
Cumulative Unplanned Additions,,62-AEO2018.29.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Coal",62-AEO2018.30.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Coal": Reference case,62-AEO2018.30.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Coal": Reference case with Clean Power Plan,62-AEO2018.30.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Coal": $15 carbon allowance fee,62-AEO2018.30.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Coal": $25 carbon allowance fee,62-AEO2018.30.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Oil and Natural Gas Steam,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Oil and Natural Gas Steam",62-AEO2018.31.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Oil and Natural Gas Steam": Reference case,62-AEO2018.31.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.31.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.31.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.31.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Combined Cycle",62-AEO2018.32.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Combined Cycle": Reference case,62-AEO2018.32.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0.036349,0.076322,0.20895,0.379144,0.379144,0.67292,1.525218,1.816056,1.816056,1.816056,1.905551,1.959941,1.959941,2.181607,2.413531,2.494319,2.751696,2.834235,2.896762,2.896762,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.32.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010694,0.010974,0.010974,0.644133,1.132314,1.519532,1.519532,1.519532,1.65771,1.892482,1.892482,2.017196,2.087693,2.087693,2.370215,2.813743,2.813743,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Combined Cycle": $15 carbon allowance fee,62-AEO2018.32.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0.811407,0.990652,0.990652,0.990652,1.052707,1.052707,1.052707,1.052707,1.052707,1.052707,1.052707,1.052707,1.052707,1.052707,1.052707,1.155972,1.155972,1.208824,1.208824,1.208824,1.208824,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Combined Cycle": $25 carbon allowance fee,62-AEO2018.32.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0.063867,0.063867,0.063867,0.167598,0.167598,0.167598,0.167598,0.309944,0.309944,0.309944,0.409874,0.409874,0.409874,0.409874,0.409874,0.409874,0.409874,0.409874,0.409874,0.409874,0.409874,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Combustion Turbine/Diesel",62-AEO2018.33.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Combustion Turbine/Diesel": Reference case,62-AEO2018.33.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029888,0.082661,0.132502,0.245404,0.245404,0.459122,0.601344,0.641027,0.67996,0.928084,1.103255,1.725179,2.056401,2.275336,2.59899,2.737447,2.844495,2.844495,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.33.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009462,0.182063,0.768764,0.768764,0.768764,0.768764,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.33.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0.063544,0.380688,0.491466,0.54193,0.668223,0.668223,0.668223,0.668223,0.967203,1.752248,1.752248,1.85162,3.07321,3.223218,3.23192,3.617127,3.762064,3.887586,4.014089,4.014089,4.014089,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.33.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0.127387,0.814258,0.814258,1.09609,1.09609,1.09609,1.09609,1.464066,2.685168,2.879387,3.035923,3.40178,3.40178,3.56096,3.56096,3.638954,3.638954,3.785802,3.785802,3.785802,3.785802,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Nuclear",62-AEO2018.34.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Nuclear": Reference case,62-AEO2018.34.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Nuclear": Reference case with Clean Power Plan,62-AEO2018.34.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Nuclear": $15 carbon allowance fee,62-AEO2018.34.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Nuclear": $25 carbon allowance fee,62-AEO2018.34.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232928,0.232928,0.232928,0.232928,0.232928,0.491581,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Pumped Storage",62-AEO2018.35.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Pumped Storage": Reference case,62-AEO2018.35.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.35.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Pumped Storage": $15 carbon allowance fee,62-AEO2018.35.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Pumped Storage": $25 carbon allowance fee,62-AEO2018.35.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
